Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,20:56:55.791910,20:57:09.979345,1,-1.0
1,20:56:55.791910,20:57:10.145986,1,-1.0
1,20:56:55.791910,20:57:10.314810,1,-1.0
1,20:56:55.791910,20:57:10.511904,1,-1.0
1,20:56:55.791910,20:57:10.663526,1,-1.0
1,20:56:55.791910,20:57:10.799480,1,-1.0
1,20:56:55.791910,20:57:10.996905,1,-1.0
1,20:56:55.791910,20:57:11.235641,1,-1.0
1,20:56:55.791910,20:57:11.448891,1,-1.0
1,20:56:55.791910,20:57:11.656502,1,-1.0
1,20:56:55.791910,20:57:11.874141,1,-1.0
1,20:56:55.791910,20:57:12.076621,1,-1.0
1,20:56:55.791910,20:57:12.273517,1,-1.0
1,20:56:55.791910,20:57:12.483685,1,-1.0
1,20:56:55.791910,20:57:12.690794,1,-1.0
1,20:56:55.791910,20:57:12.908331,1,-1.0
1,20:56:55.791910,20:57:13.131681,1,-1.0
1,20:56:55.791910,20:57:13.339010,1,-1.0
1,20:56:55.791910,20:57:13.545690,1,-1.0
1,20:56:55.791910,20:57:13.734607,1,-1.0
1,20:56:55.791910,20:57:13.931799,1,-1.0
1,20:56:55.791910,20:57:14.128811,1,-1.0
1,20:56:55.791910,20:57:14.336195,1,-1.0
1,20:56:55.791910,20:57:14.535346,1,-1.0
1,20:56:55.791910,20:57:14.732385,1,-1.0
1,20:56:55.791910,20:57:14.919550,1,-1.0
1,20:56:55.791910,20:57:15.096620,1,-1.0
1,20:56:55.791910,20:57:15.288411,1,-1.0
1,20:56:55.791910,20:57:15.485336,1,-1.0
1,20:56:55.791910,20:57:15.743232,-1,-1.0
1,20:56:55.791910,20:57:15.941045,-1,-1.0
1,20:56:55.791910,20:57:16.287680,-1,-1.0
1,20:56:55.791910,20:57:16.592485,-1,-1.0
1,20:56:55.791910,20:57:16.928583,-1,-1.0
1,20:56:55.791910,20:57:17.280945,-1,-1.0
1,20:56:55.791910,20:57:17.967243,1,-1.0
1,20:56:55.791910,20:57:18.186806,1,-1.0
1,20:56:55.791910,20:57:18.420200,1,-1.0
1,20:56:55.791910,20:57:18.627092,1,-1.0
1,20:56:55.791910,20:57:18.824304,1,-1.0
1,20:56:55.791910,20:57:19.013512,1,-1.0
1,20:56:55.791910,20:57:19.222046,1,-1.0
1,20:56:55.791910,20:57:19.434752,1,-1.0
1,20:56:55.791910,20:57:19.658116,1,-1.0
1,20:56:55.791910,20:57:19.865782,1,-1.0
1,20:56:55.791910,20:57:20.073197,1,-1.0
1,20:56:55.791910,20:57:20.280755,1,-1.0
1,20:56:55.791910,20:57:20.493881,1,-1.0
1,20:56:55.791910,20:57:20.696713,1,-1.0
1,20:56:55.791910,20:57:20.904416,1,-1.0
1,20:56:55.791910,20:57:21.101690,1,-1.0
1,20:56:55.791910,20:57:21.304286,1,-1.0
1,20:56:55.791910,20:57:21.531948,1,-1.0
1,20:56:55.791910,20:57:21.739414,1,-1.0
1,20:56:55.791910,20:57:21.936703,1,-1.0
1,20:56:55.791910,20:57:22.129422,1,-1.0
1,20:56:55.791910,20:57:22.326279,1,-1.0
1,20:56:55.791910,20:57:22.533788,1,-1.0
1,20:56:55.791910,20:57:31.366284,1,-1.0
1,20:56:55.791910,20:57:31.516322,1,-1.0
1,20:56:55.791910,20:57:31.675287,1,-1.0
1,20:56:55.791910,20:57:31.837394,1,-1.0
1,20:56:55.791910,20:57:31.993628,1,-1.0
1,20:56:55.791910,20:57:32.149593,1,-1.0
1,20:56:55.791910,20:57:32.305968,1,-1.0
1,20:56:55.791910,20:57:32.472224,1,-1.0
1,20:56:55.791910,20:57:32.638514,1,-1.0
1,20:56:55.791910,20:57:32.800436,1,-1.0
1,20:56:55.791910,20:57:32.972893,1,-1.0
1,20:56:55.791910,20:57:33.154912,1,-1.0
1,20:56:55.791910,20:57:33.331280,1,-1.0
1,20:56:55.791910,20:57:33.507530,1,-1.0
1,20:56:55.791910,20:57:33.694480,1,-1.0
1,20:56:55.791910,20:57:33.881067,1,-1.0
1,20:56:55.791910,20:57:34.059946,1,-1.0
1,20:56:55.791910,20:57:34.248769,1,-1.0
1,20:56:55.791910,20:57:34.451617,1,-1.0
1,20:56:55.791910,20:57:34.658878,1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
