Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
2,22:17:45.379281,22:17:56.831484,1,-1.0
2,22:17:45.379281,22:17:56.988535,1,-1.0
2,22:17:45.379281,22:17:57.166089,1,-1.0
2,22:17:45.379281,22:17:57.323112,1,-1.0
2,22:17:45.379281,22:17:57.499725,1,-1.0
2,22:17:45.379281,22:17:57.666706,1,-1.0
2,22:17:45.379281,22:17:57.843351,1,-1.0
2,22:17:45.379281,22:17:58.020359,1,-1.0
2,22:17:45.379281,22:17:58.217754,1,-1.0
2,22:17:45.379281,22:17:58.394705,1,-1.0
2,22:17:45.379281,22:17:58.571249,1,-1.0
2,22:17:45.379281,22:17:58.728785,1,-1.0
2,22:17:45.379281,22:17:58.895943,1,-1.0
2,22:17:45.379281,22:17:59.053625,1,-1.0
2,22:17:45.379281,22:17:59.190642,1,-1.0
2,22:17:45.379281,22:17:59.338915,1,-1.0
2,22:17:45.379281,22:17:59.494273,1,-1.0
2,22:17:45.379281,22:17:59.640021,1,-1.0
2,22:17:45.379281,22:17:59.796473,1,-1.0
2,22:17:45.379281,22:17:59.963880,1,-1.0
2,22:17:45.379281,22:18:00.123501,1,-1.0
2,22:17:45.379281,22:18:00.300162,1,-1.0
2,22:17:45.379281,22:18:00.425728,1,-1.0
2,22:17:45.379281,22:18:00.623141,1,-1.0
2,22:17:45.379281,22:18:00.789651,1,-1.0
2,22:17:45.379281,22:18:01.057943,-1,-1.0
2,22:17:45.379281,22:18:01.368109,-1,-1.0
2,22:17:45.379281,22:18:01.852666,1,-1.0
2,22:17:45.379281,22:18:02.028881,1,-1.0
2,22:17:45.379281,22:18:02.187666,1,-1.0
2,22:17:45.379281,22:18:02.374864,1,-1.0
2,22:17:45.379281,22:18:02.562598,1,-1.0
2,22:17:45.379281,22:18:02.750125,1,-1.0
2,22:17:45.379281,22:18:02.927247,1,-1.0
2,22:17:45.379281,22:18:03.104850,1,-1.0
2,22:17:45.379281,22:18:03.302675,1,-1.0
2,22:17:45.379281,22:18:03.503652,1,-1.0
2,22:17:45.379281,22:18:03.670964,1,-1.0
2,22:17:45.379281,22:18:03.872341,1,-1.0
2,22:17:45.379281,22:18:04.069945,1,-1.0
2,22:17:45.379281,22:18:04.253479,1,-1.0
2,22:17:45.379281,22:18:04.450687,1,-1.0
2,22:17:45.379281,22:18:04.618775,1,-1.0
2,22:17:45.379281,22:18:04.826712,1,-1.0
2,22:17:45.379281,22:18:05.014807,1,-1.0
2,22:17:45.379281,22:18:05.201592,1,-1.0
2,22:17:45.379281,22:18:05.398740,1,-1.0
2,22:17:45.379281,22:18:05.595852,1,-1.0
2,22:17:45.379281,22:18:05.805033,1,-1.0
2,22:17:45.379281,22:18:06.012734,1,-1.0
2,22:17:45.379281,22:18:06.205508,1,-1.0
2,22:17:45.379281,22:18:06.382382,1,-1.0
2,22:17:45.379281,22:18:06.548853,1,-1.0
2,22:17:45.379281,22:18:06.716345,1,-1.0
2,22:17:45.379281,22:18:06.925097,1,-1.0
2,22:17:45.379281,22:18:07.095019,1,-1.0
2,22:17:45.379281,22:18:07.314435,1,-1.0
2,22:17:45.379281,22:18:07.501567,1,-1.0
2,22:17:45.379281,22:18:07.699173,1,-1.0
2,22:17:45.379281,22:18:07.899697,1,-1.0
2,22:17:45.379281,22:18:08.107096,1,-1.0
2,22:17:45.379281,22:18:08.318178,1,-1.0
2,22:17:45.379281,22:18:08.515861,1,-1.0
2,22:17:45.379281,22:18:08.712838,1,-1.0
2,22:17:45.379281,22:18:08.972348,1,-1.0
2,22:17:45.379281,22:18:09.170705,1,-1.0
2,22:17:45.379281,22:18:09.338414,1,-1.0
2,22:17:45.379281,22:18:09.524369,1,-1.0
