Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,20:51:31.772773,20:52:00.446153,1,-1.0
1,20:51:31.772773,20:52:00.653636,1,-1.0
1,20:51:31.772773,20:52:00.846057,1,-1.0
1,20:51:31.772773,20:52:01.033349,1,-1.0
1,20:51:31.772773,20:52:01.241190,1,-1.0
1,20:51:31.772773,20:52:01.449537,1,-1.0
1,20:51:31.772773,20:52:01.652444,1,-1.0
1,20:51:31.772773,20:52:01.860097,-1,-1.0
1,20:51:31.772773,20:52:02.407683,-1,-1.0
1,20:51:31.772773,20:52:02.626710,-1,-1.0
1,20:51:31.772773,20:52:02.839408,1,-1.0
1,20:51:31.772773,20:52:03.124043,-1,-1.0
1,20:51:31.772773,20:52:03.331768,-1,-1.0
1,20:51:31.772773,20:52:03.581993,1,-1.0
1,20:51:31.772773,20:52:03.805676,1,-1.0
1,20:51:31.772773,20:52:04.094947,-1,-1.0
1,20:51:31.772773,20:52:04.447724,-1,-1.0
1,20:51:31.772773,20:52:04.806596,1,-1.0
1,20:51:31.772773,20:52:05.194631,1,-1.0
1,20:51:31.772773,20:52:05.433685,1,-1.0
1,20:51:31.772773,20:52:05.641206,1,-1.0
1,20:51:31.772773,20:52:05.853578,1,-1.0
1,20:51:31.772773,20:52:06.040288,1,-1.0
1,20:51:31.772773,20:52:06.223091,1,-1.0
1,20:51:31.772773,20:52:07.630420,1,-1.0
1,20:51:31.772773,20:52:07.812786,1,-1.0
1,20:51:31.772773,20:52:07.970049,1,-1.0
1,20:51:31.772773,20:52:08.146655,1,-1.0
1,20:51:31.772773,20:52:08.318560,1,-1.0
1,20:51:31.772773,20:52:08.484941,1,-1.0
1,20:51:31.772773,20:52:08.656611,1,-1.0
1,20:51:31.772773,20:52:08.843777,1,-1.0
1,20:51:31.772773,20:52:09.030135,1,-1.0
1,20:51:31.772773,20:52:09.207688,1,-1.0
1,20:51:31.772773,20:52:09.394355,1,-1.0
1,20:51:31.772773,20:52:09.576747,1,-1.0
1,20:51:31.772773,20:52:09.755761,1,-1.0
1,20:51:31.772773,20:52:09.932399,1,-1.0
1,20:51:31.772773,20:52:10.119003,1,-1.0
1,20:51:31.772773,20:52:10.305835,1,-1.0
1,20:51:31.772773,20:52:10.482030,1,-1.0
1,20:51:31.772773,20:52:10.648068,1,-1.0
1,20:51:31.772773,20:52:10.799946,1,-1.0
1,20:51:31.772773,20:52:10.955849,1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
2,20:52:10.960966,20:52:11.122975,1,-1.0
2,20:52:10.960966,20:52:11.311969,1,-1.0
2,20:52:10.960966,20:52:13.477755,1,-1.0
2,20:52:10.960966,20:52:13.680162,1,-1.0
2,20:52:10.960966,20:52:13.877091,1,-1.0
2,20:52:10.960966,20:52:14.059584,1,-1.0
2,20:52:10.960966,20:52:14.287666,1,-1.0
2,20:52:10.960966,20:52:14.490147,1,-1.0
2,20:52:10.960966,20:52:14.697496,1,-1.0
2,20:52:10.960966,20:52:14.905702,1,-1.0
2,20:52:10.960966,20:52:15.125440,1,-1.0
2,20:52:10.960966,20:52:15.353411,1,-1.0
2,20:52:10.960966,20:52:15.591193,1,-1.0
2,20:52:10.960966,20:52:15.811182,1,-1.0
2,20:52:10.960966,20:52:16.018292,1,-1.0
2,20:52:10.960966,20:52:16.262142,1,-1.0
2,20:52:10.960966,20:52:16.490887,1,-1.0
2,20:52:10.960966,20:52:16.729852,1,-1.0
2,20:52:10.960966,20:52:16.952741,1,-1.0
2,20:52:10.960966,20:52:17.211079,1,-1.0
2,20:52:10.960966,20:52:17.449122,1,-1.0
2,20:52:10.960966,20:52:17.724144,1,-1.0
2,20:52:10.960966,20:52:17.932760,1,-1.0
2,20:52:10.960966,20:52:18.094460,-1,-1.0
2,20:52:10.960966,20:52:18.891392,-1,-1.0
2,20:52:10.960966,20:52:19.281688,-1,-1.0
2,20:52:10.960966,20:52:19.659016,-1,-1.0
2,20:52:10.960966,20:52:20.239544,-1,-1.0
2,20:52:10.960966,20:52:20.858671,-1,-1.0
2,20:52:10.960966,20:52:21.305068,1,-1.0
2,20:52:10.960966,20:52:21.673544,1,-1.0
2,20:52:10.960966,20:52:21.923894,1,-1.0
2,20:52:10.960966,20:52:22.178403,1,-1.0
2,20:52:10.960966,20:52:22.406405,1,-1.0
2,20:52:10.960966,20:52:22.629994,1,-1.0
2,20:52:10.960966,20:52:22.889503,1,-1.0
2,20:52:10.960966,20:52:23.088394,1,-1.0
2,20:52:10.960966,20:52:23.270579,1,-1.0
2,20:52:10.960966,20:52:23.477792,1,-1.0
2,20:52:10.960966,20:52:23.680065,1,-1.0
2,20:52:10.960966,20:52:23.882865,1,-1.0
2,20:52:10.960966,20:52:24.080162,1,-1.0
2,20:52:10.960966,20:52:24.278181,1,-1.0
2,20:52:10.960966,20:52:24.501237,1,-1.0
2,20:52:10.960966,20:52:24.708886,1,-1.0
2,20:52:10.960966,20:52:24.927143,1,-1.0
2,20:52:10.960966,20:52:25.139525,1,-1.0
2,20:52:10.960966,20:52:25.363025,1,-1.0
2,20:52:10.960966,20:52:25.573240,1,-1.0
2,20:52:10.960966,20:52:25.792625,1,-1.0
2,20:52:10.960966,20:52:26.015478,1,-1.0
2,20:52:10.960966,20:52:26.253592,1,-1.0
2,20:52:10.960966,20:52:26.466491,1,-1.0
2,20:52:10.960966,20:52:26.704118,1,-1.0
2,20:52:10.960966,20:52:26.922901,1,-1.0
2,20:52:10.960966,20:52:27.140424,1,-1.0
2,20:52:10.960966,20:52:27.368160,1,-1.0
2,20:52:10.960966,20:52:27.612436,1,-1.0
2,20:52:10.960966,20:52:27.843472,1,-1.0
2,20:52:10.960966,20:52:28.066701,1,-1.0
2,20:52:10.960966,20:52:28.315274,1,-1.0
2,20:52:10.960966,20:52:28.548820,1,-1.0
2,20:52:10.960966,20:52:28.762247,1,-1.0
2,20:52:10.960966,20:52:28.989727,1,-1.0
2,20:52:10.960966,20:52:29.238276,1,-1.0
2,20:52:10.960966,20:52:29.530774,-1,-1.0
2,20:52:10.960966,20:52:29.764765,-1,-1.0
2,20:52:10.960966,20:52:29.951718,-1,-1.0
2,20:52:10.960966,20:52:30.210700,-1,-1.0
2,20:52:10.960966,20:52:30.708681,1,-1.0
2,20:52:10.960966,20:52:30.936508,1,-1.0
2,20:52:10.960966,20:52:31.174583,1,-1.0
2,20:52:10.960966,20:52:31.397438,1,-1.0
2,20:52:10.960966,20:52:31.617356,1,-1.0
2,20:52:10.960966,20:52:31.830640,1,-1.0
2,20:52:10.960966,20:52:32.058285,1,-1.0
2,20:52:10.960966,20:52:32.285802,1,-1.0
2,20:52:10.960966,20:52:32.523842,1,-1.0
2,20:52:10.960966,20:52:32.757939,1,-1.0
2,20:52:10.960966,20:52:32.986158,1,-1.0
2,20:52:10.960966,20:52:33.203278,1,-1.0
2,20:52:10.960966,20:52:33.426514,1,-1.0
2,20:52:10.960966,20:52:33.644000,1,-1.0
2,20:52:10.960966,20:52:33.881972,1,-1.0
2,20:52:10.960966,20:52:34.099626,1,-1.0
2,20:52:10.960966,20:52:34.343091,1,-1.0
2,20:52:10.960966,20:52:34.555330,1,-1.0
2,20:52:10.960966,20:52:34.783456,1,-1.0
2,20:52:10.960966,20:52:34.986569,1,-1.0
2,20:52:10.960966,20:52:35.189206,1,-1.0
2,20:52:10.960966,20:52:35.417289,1,-1.0
2,20:52:10.960966,20:52:35.634814,1,-1.0
2,20:52:10.960966,20:52:35.868128,1,-1.0
2,20:52:10.960966,20:52:36.081454,1,-1.0
2,20:52:10.960966,20:52:36.298781,1,-1.0
2,20:52:10.960966,20:52:36.505870,1,-1.0
2,20:52:10.960966,20:52:36.713378,1,-1.0
2,20:52:10.960966,20:52:36.940849,1,-1.0
2,20:52:10.960966,20:52:37.189421,1,-1.0
2,20:52:10.960966,20:52:37.422974,1,-1.0
2,20:52:10.960966,20:52:37.672571,1,-1.0
2,20:52:10.960966,20:52:37.941639,1,-1.0
2,20:52:10.960966,20:52:38.235970,1,-1.0
2,20:52:10.960966,20:52:38.712868,1,-1.0
