Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
2,21:40:26.877398,21:40:33.586427,1,-1.0
2,21:40:26.877398,21:40:33.747277,1,-1.0
2,21:40:26.877398,21:40:33.890085,1,-1.0
2,21:40:26.877398,21:40:34.051581,1,-1.0
2,21:40:26.877398,21:40:34.218348,1,-1.0
2,21:40:26.877398,21:40:34.356718,1,-1.0
2,21:40:26.877398,21:40:34.515717,1,-1.0
2,21:40:26.877398,21:40:34.693413,1,-1.0
2,21:40:26.877398,21:40:34.870044,1,-1.0
2,21:40:26.877398,21:40:35.030430,1,-1.0
2,21:40:26.877398,21:40:35.186302,1,-1.0
2,21:40:26.877398,21:40:35.350043,1,-1.0
2,21:40:26.877398,21:40:35.502427,1,-1.0
2,21:40:26.877398,21:40:38.676284,-1,-1.0
2,21:40:26.877398,21:40:39.003802,-1,-1.0
2,21:40:26.877398,21:40:39.475345,-1,-1.0
2,21:40:26.877398,21:40:39.845269,-1,-1.0
2,21:40:26.877398,21:40:40.429872,-1,-1.0
2,21:40:26.877398,21:40:40.641951,-1,-1.0
2,21:40:26.877398,21:40:40.800737,-1,-1.0
2,21:40:26.877398,21:40:40.964380,-1,-1.0
2,21:40:26.877398,21:40:41.110684,-1,-1.0
2,21:40:26.877398,21:40:41.247590,-1,-1.0
2,21:40:26.877398,21:40:41.388829,-1,-1.0
2,21:40:26.877398,21:40:54.990311,1,-1.0
2,21:40:26.877398,21:40:55.178020,1,-1.0
2,21:40:26.877398,21:40:55.327086,1,-1.0
2,21:40:26.877398,21:40:55.496741,1,-1.0
2,21:40:26.877398,21:40:55.654296,1,-1.0
2,21:40:26.877398,21:40:55.834739,1,-1.0
2,21:40:26.877398,21:40:55.997129,1,-1.0
2,21:40:26.877398,21:40:56.162953,1,-1.0
2,21:40:26.877398,21:40:56.306147,1,-1.0
2,21:40:26.877398,21:40:56.505324,1,-1.0
2,21:40:26.877398,21:40:56.739147,1,-1.0
2,21:40:26.877398,21:40:56.957284,1,-1.0
2,21:40:26.877398,21:40:57.219346,1,-1.0
2,21:40:26.877398,21:40:57.518725,1,-1.0
2,21:40:26.877398,21:40:57.813031,1,-1.0
2,21:40:26.877398,21:40:58.167592,1,-1.0
2,21:40:26.877398,21:40:58.446846,1,-1.0
2,21:40:26.877398,21:40:58.731340,1,-1.0
2,21:40:26.877398,21:40:59.350861,1,-1.0
2,21:40:26.877398,21:40:59.684556,1,-1.0
2,21:40:26.877398,21:40:59.914263,1,-1.0
2,21:40:26.877398,21:41:00.442088,1,-1.0
2,21:40:26.877398,21:41:02.246157,-1,-1.0
2,21:40:26.877398,21:41:02.834710,-1,-1.0
2,21:40:26.877398,21:41:03.487474,-1,-1.0
2,21:40:26.877398,21:41:12.749516,1,-1.0
2,21:40:26.877398,21:41:13.648404,1,-1.0
2,21:40:26.877398,21:41:14.249005,1,-1.0
2,21:40:26.877398,21:41:14.645320,1,-1.0
2,21:40:26.877398,21:41:14.958652,1,-1.0
2,21:40:26.877398,21:41:15.212663,1,-1.0
2,21:40:26.877398,21:41:15.454547,1,-1.0
2,21:40:26.877398,21:41:15.676998,1,-1.0
2,21:40:26.877398,21:41:15.878986,1,-1.0
2,21:40:26.877398,21:41:16.070021,1,-1.0
2,21:40:26.877398,21:41:16.279070,1,-1.0
2,21:40:26.877398,21:41:16.500402,1,-1.0
2,21:40:26.877398,21:41:16.778889,1,-1.0
2,21:40:26.877398,21:41:17.073489,1,-1.0
2,21:40:26.877398,21:41:17.361723,1,-1.0
2,21:40:26.877398,21:41:17.658208,1,-1.0
2,21:40:26.877398,21:41:17.962465,1,-1.0
2,21:40:26.877398,21:41:18.297285,1,-1.0
2,21:40:26.877398,21:41:18.561944,1,-1.0
2,21:40:26.877398,21:41:18.899836,1,-1.0
2,21:40:26.877398,21:41:19.199003,1,-1.0
2,21:40:26.877398,21:41:19.548836,1,-1.0
